customer_id,order_date,order_id,order_status,required_date,shipped_date,staff_name,store
436,2017-07-02,988,4,2017-07-04,2017-07-05,Marcelene,Baldwin Bikes
1145,2017-07-02,989,4,2017-07-04,2017-07-03,Marcelene,Baldwin Bikes
706,2017-07-04,990,4,2017-07-07,2017-07-07,Venita,Baldwin Bikes
751,2017-07-06,991,4,2017-07-07,2017-07-09,Mireya,Santa Cruz Bikes
723,2017-07-07,992,4,2017-07-10,2017-07-09,Venita,Baldwin Bikes
1415,2017-07-09,993,4,2017-07-11,2017-07-11,Genna,Santa Cruz Bikes
419,2017-07-09,994,4,2017-07-11,2017-07-11,Venita,Baldwin Bikes
621,2017-07-11,995,4,2017-07-13,2017-07-14,Mireya,Santa Cruz Bikes
915,2017-07-11,996,4,2017-07-12,2017-07-12,Mireya,Santa Cruz Bikes
485,2017-07-11,997,4,2017-07-13,2017-07-14,Venita,Baldwin Bikes
219,2017-07-12,998,4,2017-07-13,2017-07-14,Venita,Baldwin Bikes
590,2017-07-12,999,4,2017-07-13,2017-07-14,Marcelene,Baldwin Bikes
645,2017-07-12,1000,4,2017-07-14,2017-07-15,Venita,Baldwin Bikes
354,2017-07-13,1001,4,2017-07-16,2017-07-15,Marcelene,Baldwin Bikes
1418,2017-07-14,1002,4,2017-07-16,2017-07-16,Genna,Santa Cruz Bikes
503,2017-07-14,1003,4,2017-07-16,2017-07-16,Venita,Baldwin Bikes
1389,2017-07-14,1004,4,2017-07-17,2017-07-16,Marcelene,Baldwin Bikes
266,2017-07-15,1005,4,2017-07-17,2017-07-16,Venita,Baldwin Bikes
1070,2017-07-15,1006,4,2017-07-18,2017-07-17,Venita,Baldwin Bikes
1115,2017-07-16,1007,4,2017-07-17,2017-07-17,Marcelene,Baldwin Bikes
1345,2017-07-16,1008,4,2017-07-18,2017-07-18,Marcelene,Baldwin Bikes
1064,2017-07-16,1009,4,2017-07-19,2017-07-19,Kali,Rowlett Bikes
8,2017-07-18,1010,3,2017-07-18,,Venita,Baldwin Bikes
495,2017-07-18,1011,4,2017-07-21,2017-07-21,Genna,Santa Cruz Bikes
620,2017-07-18,1012,4,2017-07-20,2017-07-20,Venita,Baldwin Bikes
174,2017-07-19,1013,4,2017-07-22,2017-07-21,Marcelene,Baldwin Bikes
748,2017-07-19,1014,4,2017-07-21,2017-07-21,Marcelene,Baldwin Bikes
799,2017-07-19,1015,4,2017-07-22,2017-07-21,Venita,Baldwin Bikes
1417,2017-07-19,1016,4,2017-07-20,2017-07-21,Layla,Rowlett Bikes
168,2017-07-20,1017,4,2017-07-21,2017-07-23,Marcelene,Baldwin Bikes
290,2017-07-22,1018,4,2017-07-23,2017-07-23,Marcelene,Baldwin Bikes
408,2017-07-22,1019,4,2017-07-23,2017-07-24,Venita,Baldwin Bikes
16,2017-07-23,1020,3,2017-07-23,,Marcelene,Baldwin Bikes
125,2017-07-23,1021,4,2017-07-24,2017-07-26,Marcelene,Baldwin Bikes
353,2017-07-23,1022,4,2017-07-26,2017-07-24,Venita,Baldwin Bikes
356,2017-07-23,1023,4,2017-07-26,2017-07-25,Marcelene,Baldwin Bikes
837,2017-07-23,1024,4,2017-07-25,2017-07-26,Venita,Baldwin Bikes
1304,2017-07-23,1025,4,2017-07-26,2017-07-26,Marcelene,Baldwin Bikes
1370,2017-07-26,1026,4,2017-07-28,2017-07-29,Mireya,Santa Cruz Bikes
588,2017-07-26,1027,4,2017-07-28,2017-07-28,Marcelene,Baldwin Bikes
1273,2017-07-27,1028,4,2017-07-28,2017-07-30,Venita,Baldwin Bikes
407,2017-07-29,1029,4,2017-07-30,2017-08-01,Genna,Santa Cruz Bikes
161,2017-07-29,1030,4,2017-07-30,2017-07-31,Marcelene,Baldwin Bikes
1308,2017-07-30,1031,4,2017-08-01,2017-08-02,Mireya,Santa Cruz Bikes
429,2017-07-30,1032,4,2017-08-02,2017-08-01,Marcelene,Baldwin Bikes
582,2017-07-30,1033,4,2017-07-31,2017-08-02,Venita,Baldwin Bikes
895,2017-07-30,1034,4,2017-07-31,2017-07-31,Venita,Baldwin Bikes
1283,2017-07-30,1035,4,2017-08-02,2017-08-02,Marcelene,Baldwin Bikes
1442,2017-07-30,1036,4,2017-08-01,2017-07-31,Marcelene,Baldwin Bikes
1229,2017-07-31,1037,4,2017-08-02,2017-08-03,Marcelene,Baldwin Bikes
1281,2017-07-31,1038,4,2017-08-01,2017-08-03,Venita,Baldwin Bikes
1077,2017-08-02,1039,4,2017-08-04,2017-08-03,Venita,Baldwin Bikes
1225,2017-08-04,1040,4,2017-08-07,2017-08-05,Mireya,Santa Cruz Bikes
70,2017-08-04,1041,4,2017-08-06,2017-08-05,Venita,Baldwin Bikes
539,2017-08-06,1042,4,2017-08-07,2017-08-07,Venita,Baldwin Bikes
1235,2017-08-06,1043,4,2017-08-09,2017-08-08,Marcelene,Baldwin Bikes
1270,2017-08-07,1044,4,2017-08-10,2017-08-08,Venita,Baldwin Bikes
185,2017-08-07,1045,4,2017-08-09,2017-08-10,Layla,Rowlett Bikes
1134,2017-08-07,1046,4,2017-08-09,2017-08-08,Kali,Rowlett Bikes
116,2017-08-08,1047,3,2017-08-08,,Kali,Rowlett Bikes
777,2017-08-08,1048,4,2017-08-10,2017-08-09,Venita,Baldwin Bikes
194,2017-08-09,1049,4,2017-08-11,2017-08-10,Mireya,Santa Cruz Bikes
239,2017-08-09,1050,4,2017-08-12,2017-08-12,Genna,Santa Cruz Bikes
209,2017-08-10,1051,4,2017-08-11,2017-08-11,Venita,Baldwin Bikes
460,2017-08-10,1052,4,2017-08-12,2017-08-13,Marcelene,Baldwin Bikes
1439,2017-08-10,1053,4,2017-08-11,2017-08-12,Marcelene,Baldwin Bikes
189,2017-08-11,1054,4,2017-08-12,2017-08-12,Venita,Baldwin Bikes
140,2017-08-12,1055,4,2017-08-15,2017-08-15,Marcelene,Baldwin Bikes
325,2017-08-12,1056,4,2017-08-15,2017-08-13,Venita,Baldwin Bikes
456,2017-08-12,1057,4,2017-08-15,2017-08-13,Venita,Baldwin Bikes
782,2017-08-13,1058,4,2017-08-16,2017-08-14,Marcelene,Baldwin Bikes
6,2017-08-14,1059,4,2017-08-17,2017-08-17,Venita,Baldwin Bikes
182,2017-08-15,1060,4,2017-08-18,2017-08-17,Marcelene,Baldwin Bikes
655,2017-08-15,1061,4,2017-08-18,2017-08-18,Venita,Baldwin Bikes
1210,2017-08-15,1062,4,2017-08-17,2017-08-18,Marcelene,Baldwin Bikes
198,2017-08-16,1063,4,2017-08-19,2017-08-19,Kali,Rowlett Bikes
898,2017-08-16,1064,4,2017-08-18,2017-08-19,Layla,Rowlett Bikes
25,2017-08-17,1065,4,2017-08-19,2017-08-19,Venita,Baldwin Bikes
106,2017-08-17,1066,4,2017-08-20,2017-08-19,Venita,Baldwin Bikes
225,2017-08-17,1067,4,2017-08-19,2017-08-19,Venita,Baldwin Bikes
453,2017-08-17,1068,4,2017-08-20,2017-08-19,Venita,Baldwin Bikes
493,2017-08-17,1069,4,2017-08-19,2017-08-18,Marcelene,Baldwin Bikes
596,2017-08-17,1070,4,2017-08-20,2017-08-18,Venita,Baldwin Bikes
602,2017-08-17,1071,4,2017-08-20,2017-08-18,Kali,Rowlett Bikes
47,2017-08-18,1072,3,2017-08-18,,Genna,Santa Cruz Bikes
911,2017-08-18,1073,4,2017-08-19,2017-08-21,Venita,Baldwin Bikes
11,2017-08-19,1074,3,2017-08-19,,Marcelene,Baldwin Bikes
1003,2017-08-19,1075,4,2017-08-21,2017-08-22,Genna,Santa Cruz Bikes
42,2017-08-19,1076,4,2017-08-22,2017-08-22,Marcelene,Baldwin Bikes
412,2017-08-19,1077,4,2017-08-20,2017-08-21,Marcelene,Baldwin Bikes
793,2017-08-19,1078,4,2017-08-21,2017-08-20,Marcelene,Baldwin Bikes
812,2017-08-19,1079,4,2017-08-20,2017-08-20,Venita,Baldwin Bikes
1086,2017-08-19,1080,4,2017-08-20,2017-08-20,Venita,Baldwin Bikes
1106,2017-08-19,1081,4,2017-08-22,2017-08-22,Marcelene,Baldwin Bikes
1327,2017-08-20,1082,4,2017-08-22,2017-08-21,Marcelene,Baldwin Bikes
1372,2017-08-20,1083,4,2017-08-23,2017-08-23,Marcelene,Baldwin Bikes
2,2017-08-21,1084,4,2017-08-24,2017-08-23,Mireya,Santa Cruz Bikes
305,2017-08-21,1085,4,2017-08-23,2017-08-23,Genna,Santa Cruz Bikes
220,2017-08-21,1086,4,2017-08-23,2017-08-24,Venita,Baldwin Bikes
675,2017-08-22,1087,4,2017-08-23,2017-08-25,Kali,Rowlett Bikes
1160,2017-08-22,1088,4,2017-08-23,2017-08-23,Kali,Rowlett Bikes
46,2017-08-23,1089,3,2017-08-23,,Mireya,Santa Cruz Bikes
1427,2017-08-24,1090,4,2017-08-26,2017-08-26,Mireya,Santa Cruz Bikes
1260,2017-08-24,1091,4,2017-08-25,2017-08-25,Venita,Baldwin Bikes
40,2017-08-25,1092,4,2017-08-28,2017-08-27,Mireya,Santa Cruz Bikes
326,2017-08-25,1093,4,2017-08-28,2017-08-26,Genna,Santa Cruz Bikes
828,2017-08-25,1094,4,2017-08-27,2017-08-28,Marcelene,Baldwin Bikes
1382,2017-08-26,1095,4,2017-08-28,2017-08-27,Layla,Rowlett Bikes
589,2017-08-27,1096,4,2017-08-29,2017-08-29,Mireya,Santa Cruz Bikes
1311,2017-08-27,1097,4,2017-08-30,2017-08-28,Marcelene,Baldwin Bikes
752,2017-08-28,1098,4,2017-08-30,2017-08-30,Mireya,Santa Cruz Bikes
1128,2017-08-28,1099,4,2017-08-29,2017-08-30,Marcelene,Baldwin Bikes
1392,2017-08-28,1100,4,2017-08-29,2017-08-29,Venita,Baldwin Bikes
379,2017-08-29,1101,4,2017-08-30,2017-08-30,Venita,Baldwin Bikes
1317,2017-08-29,1102,4,2017-08-31,2017-08-31,Marcelene,Baldwin Bikes
1394,2017-08-31,1103,4,2017-09-02,2017-09-02,Venita,Baldwin Bikes
268,2017-09-01,1104,4,2017-09-04,2017-09-03,Marcelene,Baldwin Bikes
747,2017-09-01,1105,4,2017-09-04,2017-09-03,Kali,Rowlett Bikes
1009,2017-09-02,1106,4,2017-09-04,2017-09-04,Marcelene,Baldwin Bikes
1424,2017-09-02,1107,4,2017-09-05,2017-09-05,Venita,Baldwin Bikes
735,2017-09-03,1108,4,2017-09-05,2017-09-04,Genna,Santa Cruz Bikes
23,2017-09-03,1109,4,2017-09-04,2017-09-04,Marcelene,Baldwin Bikes
912,2017-09-04,1110,4,2017-09-07,2017-09-07,Marcelene,Baldwin Bikes
930,2017-09-04,1111,4,2017-09-06,2017-09-05,Marcelene,Baldwin Bikes
798,2017-09-05,1112,4,2017-09-08,2017-09-07,Venita,Baldwin Bikes
388,2017-09-06,1113,4,2017-09-08,2017-09-07,Venita,Baldwin Bikes
1036,2017-09-06,1114,4,2017-09-08,2017-09-08,Marcelene,Baldwin Bikes
1100,2017-09-07,1115,4,2017-09-09,2017-09-09,Marcelene,Baldwin Bikes
52,2017-09-08,1116,4,2017-09-10,2017-09-10,Venita,Baldwin Bikes
334,2017-09-08,1117,4,2017-09-10,2017-09-10,Marcelene,Baldwin Bikes
1023,2017-09-08,1118,4,2017-09-11,2017-09-11,Marcelene,Baldwin Bikes
749,2017-09-10,1119,4,2017-09-12,2017-09-13,Mireya,Santa Cruz Bikes
1269,2017-09-10,1120,4,2017-09-12,2017-09-13,Venita,Baldwin Bikes
143,2017-09-11,1121,4,2017-09-13,2017-09-12,Venita,Baldwin Bikes
1132,2017-09-12,1122,4,2017-09-14,2017-09-14,Marcelene,Baldwin Bikes
598,2017-09-13,1123,4,2017-09-14,2017-09-14,Venita,Baldwin Bikes
275,2017-09-13,1124,4,2017-09-14,2017-09-16,Layla,Rowlett Bikes
945,2017-09-14,1125,4,2017-09-15,2017-09-15,Venita,Baldwin Bikes
1213,2017-09-14,1126,4,2017-09-16,2017-09-15,Kali,Rowlett Bikes
494,2017-09-15,1127,4,2017-09-16,2017-09-16,Venita,Baldwin Bikes
936,2017-09-15,1128,4,2017-09-17,2017-09-16,Marcelene,Baldwin Bikes
663,2017-09-17,1129,4,2017-09-18,2017-09-20,Marcelene,Baldwin Bikes
69,2017-09-18,1130,4,2017-09-20,2017-09-20,Genna,Santa Cruz Bikes
1178,2017-09-18,1131,4,2017-09-20,2017-09-19,Genna,Santa Cruz Bikes
351,2017-09-19,1132,4,2017-09-20,2017-09-20,Marcelene,Baldwin Bikes
517,2017-09-19,1133,4,2017-09-21,2017-09-21,Venita,Baldwin Bikes
978,2017-09-19,1134,4,2017-09-22,2017-09-20,Marcelene,Baldwin Bikes
1347,2017-09-19,1135,4,2017-09-21,2017-09-20,Marcelene,Baldwin Bikes
1050,2017-09-20,1136,4,2017-09-21,2017-09-21,Marcelene,Baldwin Bikes
810,2017-09-20,1137,4,2017-09-23,2017-09-23,Kali,Rowlett Bikes
254,2017-09-21,1138,4,2017-09-23,2017-09-22,Mireya,Santa Cruz Bikes
1006,2017-09-21,1139,4,2017-09-22,2017-09-23,Mireya,Santa Cruz Bikes
1063,2017-09-21,1140,4,2017-09-22,2017-09-22,Kali,Rowlett Bikes
1076,2017-09-22,1141,4,2017-09-23,2017-09-24,Mireya,Santa Cruz Bikes
554,2017-09-23,1142,4,2017-09-26,2017-09-26,Genna,Santa Cruz Bikes
1087,2017-09-24,1143,4,2017-09-26,2017-09-27,Mireya,Santa Cruz Bikes
1414,2017-09-24,1144,4,2017-09-27,2017-09-27,Venita,Baldwin Bikes
617,2017-09-25,1145,4,2017-09-27,2017-09-26,Marcelene,Baldwin Bikes
757,2017-09-25,1146,4,2017-09-26,2017-09-28,Venita,Baldwin Bikes
1344,2017-09-25,1147,4,2017-09-26,2017-09-27,Marcelene,Baldwin Bikes
1379,2017-09-25,1148,4,2017-09-26,2017-09-27,Venita,Baldwin Bikes
787,2017-09-27,1149,4,2017-09-30,2017-09-30,Venita,Baldwin Bikes
1183,2017-09-28,1150,4,2017-10-01,2017-09-30,Venita,Baldwin Bikes
708,2017-09-29,1151,4,2017-09-30,2017-09-30,Genna,Santa Cruz Bikes
1244,2017-09-29,1152,4,2017-10-02,2017-10-01,Marcelene,Baldwin Bikes
720,2017-09-30,1153,4,2017-10-03,2017-10-03,Venita,Baldwin Bikes
789,2017-09-30,1154,4,2017-10-03,2017-10-03,Venita,Baldwin Bikes
865,2017-09-30,1155,4,2017-10-01,2017-10-01,Venita,Baldwin Bikes
869,2017-09-30,1156,4,2017-10-03,2017-10-03,Venita,Baldwin Bikes
24,2017-10-01,1157,4,2017-10-03,2017-10-04,Genna,Santa Cruz Bikes
889,2017-10-01,1158,4,2017-10-03,2017-10-02,Mireya,Santa Cruz Bikes
1221,2017-10-01,1159,4,2017-10-02,2017-10-03,Genna,Santa Cruz Bikes
1262,2017-10-01,1160,4,2017-10-02,2017-10-04,Mireya,Santa Cruz Bikes
41,2017-10-01,1161,4,2017-10-04,2017-10-02,Venita,Baldwin Bikes
888,2017-10-01,1162,4,2017-10-03,2017-10-03,Marcelene,Baldwin Bikes
934,2017-10-01,1163,4,2017-10-02,2017-10-02,Marcelene,Baldwin Bikes
1067,2017-10-01,1164,4,2017-10-02,2017-10-03,Marcelene,Baldwin Bikes
652,2017-10-02,1165,4,2017-10-03,2017-10-05,Venita,Baldwin Bikes
286,2017-10-03,1166,4,2017-10-04,2017-10-04,Venita,Baldwin Bikes
900,2017-10-04,1167,4,2017-10-07,2017-10-06,Mireya,Santa Cruz Bikes
1031,2017-10-04,1168,4,2017-10-05,2017-10-06,Marcelene,Baldwin Bikes
1421,2017-10-04,1169,4,2017-10-06,2017-10-07,Venita,Baldwin Bikes
534,2017-10-05,1170,4,2017-10-07,2017-10-06,Marcelene,Baldwin Bikes
826,2017-10-05,1171,4,2017-10-06,2017-10-08,Marcelene,Baldwin Bikes
1339,2017-10-07,1172,4,2017-10-10,2017-10-09,Venita,Baldwin Bikes
548,2017-10-08,1173,4,2017-10-10,2017-10-09,Venita,Baldwin Bikes
1109,2017-10-08,1174,4,2017-10-10,2017-10-11,Marcelene,Baldwin Bikes
292,2017-10-09,1175,4,2017-10-11,2017-10-12,Marcelene,Baldwin Bikes
1111,2017-10-10,1176,4,2017-10-13,2017-10-11,Layla,Rowlett Bikes
21,2017-10-12,1177,3,2017-10-12,,Layla,Rowlett Bikes
771,2017-10-12,1178,4,2017-10-15,2017-10-13,Marcelene,Baldwin Bikes
1150,2017-10-12,1179,4,2017-10-15,2017-10-15,Layla,Rowlett Bikes
1065,2017-10-13,1180,4,2017-10-16,2017-10-16,Genna,Santa Cruz Bikes
1022,2017-10-13,1181,4,2017-10-16,2017-10-15,Venita,Baldwin Bikes
1422,2017-10-13,1182,4,2017-10-14,2017-10-16,Venita,Baldwin Bikes
216,2017-10-14,1183,4,2017-10-17,2017-10-17,Marcelene,Baldwin Bikes
369,2017-10-14,1184,4,2017-10-15,2017-10-16,Marcelene,Baldwin Bikes
960,2017-10-14,1185,4,2017-10-16,2017-10-17,Marcelene,Baldwin Bikes
1120,2017-10-14,1186,4,2017-10-16,2017-10-15,Marcelene,Baldwin Bikes
486,2017-10-15,1187,4,2017-10-18,2017-10-16,Marcelene,Baldwin Bikes
647,2017-10-15,1188,4,2017-10-18,2017-10-17,Venita,Baldwin Bikes
1090,2017-10-15,1189,4,2017-10-17,2017-10-18,Marcelene,Baldwin Bikes
34,2017-10-16,1190,4,2017-10-19,2017-10-17,Marcelene,Baldwin Bikes
186,2017-10-17,1191,4,2017-10-18,2017-10-18,Marcelene,Baldwin Bikes
1114,2017-10-17,1192,4,2017-10-19,2017-10-18,Marcelene,Baldwin Bikes
1412,2017-10-17,1193,4,2017-10-19,2017-10-19,Venita,Baldwin Bikes
192,2017-10-19,1194,4,2017-10-22,2017-10-22,Mireya,Santa Cruz Bikes
229,2017-10-19,1195,4,2017-10-21,2017-10-21,Venita,Baldwin Bikes
508,2017-10-19,1196,4,2017-10-21,2017-10-20,Marcelene,Baldwin Bikes
269,2017-10-21,1197,4,2017-10-23,2017-10-23,Marcelene,Baldwin Bikes
1289,2017-10-22,1198,4,2017-10-24,2017-10-24,Venita,Baldwin Bikes
318,2017-10-23,1199,4,2017-10-24,2017-10-26,Mireya,Santa Cruz Bikes
48,2017-10-23,1200,4,2017-10-25,2017-10-26,Marcelene,Baldwin Bikes
201,2017-10-23,1201,4,2017-10-24,2017-10-24,Marcelene,Baldwin Bikes
593,2017-10-24,1202,4,2017-10-25,2017-10-25,Marcelene,Baldwin Bikes
1191,2017-10-25,1203,4,2017-10-27,2017-10-26,Venita,Baldwin Bikes
1277,2017-10-25,1204,4,2017-10-28,2017-10-28,Marcelene,Baldwin Bikes
1091,2017-10-26,1205,4,2017-10-28,2017-10-28,Mireya,Santa Cruz Bikes
222,2017-10-26,1206,4,2017-10-29,2017-10-29,Marcelene,Baldwin Bikes
1002,2017-10-26,1207,4,2017-10-28,2017-10-27,Marcelene,Baldwin Bikes
1226,2017-10-26,1208,4,2017-10-28,2017-10-27,Venita,Baldwin Bikes
1342,2017-10-26,1209,4,2017-10-27,2017-10-29,Venita,Baldwin Bikes
730,2017-10-26,1210,4,2017-10-27,2017-10-29,Kali,Rowlett Bikes
19,2017-10-27,1211,4,2017-10-28,2017-10-29,Venita,Baldwin Bikes
213,2017-10-27,1212,4,2017-10-30,2017-10-29,Marcelene,Baldwin Bikes
669,2017-10-27,1213,4,2017-10-29,2017-10-29,Layla,Rowlett Bikes
783,2017-10-28,1214,4,2017-10-29,2017-10-29,Marcelene,Baldwin Bikes
807,2017-10-28,1215,4,2017-10-31,2017-10-30,Venita,Baldwin Bikes
886,2017-10-28,1216,4,2017-10-30,2017-10-29,Venita,Baldwin Bikes
1155,2017-10-28,1217,4,2017-10-31,2017-10-30,Venita,Baldwin Bikes
1017,2017-10-30,1218,4,2017-11-01,2017-10-31,Mireya,Santa Cruz Bikes
840,2017-10-30,1219,4,2017-11-02,2017-11-02,Venita,Baldwin Bikes
803,2017-10-31,1220,4,2017-11-03,2017-11-03,Marcelene,Baldwin Bikes
1290,2017-10-31,1221,4,2017-11-02,2017-11-01,Venita,Baldwin Bikes
482,2017-11-01,1222,4,2017-11-04,2017-11-03,Layla,Rowlett Bikes
1207,2017-11-02,1223,4,2017-11-03,2017-11-03,Marcelene,Baldwin Bikes
544,2017-11-03,1224,4,2017-11-04,2017-11-04,Marcelene,Baldwin Bikes
768,2017-11-04,1225,4,2017-11-05,2017-11-07,Mireya,Santa Cruz Bikes
226,2017-11-04,1226,4,2017-11-07,2017-11-06,Venita,Baldwin Bikes
702,2017-11-04,1227,4,2017-11-07,2017-11-06,Marcelene,Baldwin Bikes
1041,2017-11-04,1228,4,2017-11-06,2017-11-06,Marcelene,Baldwin Bikes
89,2017-11-05,1229,4,2017-11-08,2017-11-06,Genna,Santa Cruz Bikes
1107,2017-11-05,1230,4,2017-11-06,2017-11-07,Marcelene,Baldwin Bikes
1180,2017-11-05,1231,4,2017-11-07,2017-11-06,Marcelene,Baldwin Bikes
665,2017-11-06,1232,4,2017-11-07,2017-11-09,Genna,Santa Cruz Bikes
462,2017-11-06,1233,4,2017-11-07,2017-11-08,Marcelene,Baldwin Bikes
19,2017-11-07,1234,3,2017-11-07,,Marcelene,Baldwin Bikes
210,2017-11-07,1235,4,2017-11-08,2017-11-09,Marcelene,Baldwin Bikes
243,2017-11-08,1236,4,2017-11-11,2017-11-09,Venita,Baldwin Bikes
571,2017-11-09,1237,4,2017-11-12,2017-11-11,Mireya,Santa Cruz Bikes
998,2017-11-09,1238,4,2017-11-10,2017-11-11,Marcelene,Baldwin Bikes
1197,2017-11-09,1239,4,2017-11-10,2017-11-11,Venita,Baldwin Bikes
903,2017-11-10,1240,4,2017-11-11,2017-11-11,Venita,Baldwin Bikes
1170,2017-11-10,1241,4,2017-11-12,2017-11-11,Venita,Baldwin Bikes
303,2017-11-11,1242,4,2017-11-12,2017-11-12,Marcelene,Baldwin Bikes
346,2017-11-11,1243,4,2017-11-13,2017-11-14,Marcelene,Baldwin Bikes
333,2017-11-12,1244,4,2017-11-14,2017-11-13,Marcelene,Baldwin Bikes
1166,2017-11-13,1245,4,2017-11-16,2017-11-14,Venita,Baldwin Bikes
1329,2017-11-13,1246,4,2017-11-16,2017-11-16,Venita,Baldwin Bikes
426,2017-11-16,1247,4,2017-11-18,2017-11-17,Mireya,Santa Cruz Bikes
1367,2017-11-16,1248,4,2017-11-17,2017-11-18,Genna,Santa Cruz Bikes
545,2017-11-17,1249,4,2017-11-18,2017-11-20,Marcelene,Baldwin Bikes
1188,2017-11-17,1250,4,2017-11-19,2017-11-18,Marcelene,Baldwin Bikes
289,2017-11-17,1251,4,2017-11-19,2017-11-19,Layla,Rowlett Bikes
110,2017-11-18,1252,4,2017-11-20,2017-11-21,Genna,Santa Cruz Bikes
44,2017-11-18,1253,4,2017-11-21,2017-11-21,Marcelene,Baldwin Bikes
1098,2017-11-18,1254,4,2017-11-19,2017-11-19,Venita,Baldwin Bikes
375,2017-11-19,1255,4,2017-11-20,2017-11-21,Marcelene,Baldwin Bikes
458,2017-11-19,1256,4,2017-11-20,2017-11-22,Marcelene,Baldwin Bikes
1136,2017-11-19,1257,4,2017-11-22,2017-11-20,Venita,Baldwin Bikes
1099,2017-11-20,1258,4,2017-11-21,2017-11-22,Venita,Baldwin Bikes
4,2017-11-21,1259,3,2017-11-21,,Venita,Baldwin Bikes
1117,2017-11-22,1260,4,2017-11-23,2017-11-24,Marcelene,Baldwin Bikes
435,2017-11-23,1261,4,2017-11-25,2017-11-24,Venita,Baldwin Bikes
509,2017-11-23,1262,4,2017-11-26,2017-11-26,Marcelene,Baldwin Bikes
1408,2017-11-23,1263,4,2017-11-26,2017-11-26,Marcelene,Baldwin Bikes
113,2017-11-24,1264,4,2017-11-27,2017-11-25,Marcelene,Baldwin Bikes
950,2017-11-24,1265,4,2017-11-27,2017-11-27,Venita,Baldwin Bikes
387,2017-11-25,1266,4,2017-11-28,2017-11-27,Marcelene,Baldwin Bikes
467,2017-11-25,1267,4,2017-11-26,2017-11-26,Marcelene,Baldwin Bikes
774,2017-11-26,1268,4,2017-11-28,2017-11-29,Genna,Santa Cruz Bikes
1236,2017-11-26,1269,4,2017-11-29,2017-11-29,Marcelene,Baldwin Bikes
1388,2017-11-26,1270,4,2017-11-29,2017-11-29,Marcelene,Baldwin Bikes
734,2017-11-27,1271,4,2017-11-30,2017-11-30,Marcelene,Baldwin Bikes
935,2017-11-27,1272,4,2017-11-29,2017-11-30,Marcelene,Baldwin Bikes
1268,2017-11-27,1273,4,2017-11-29,2017-11-29,Marcelene,Baldwin Bikes
1364,2017-11-28,1274,4,2017-11-29,2017-12-01,Venita,Baldwin Bikes
165,2017-11-29,1275,4,2017-12-01,2017-11-30,Mireya,Santa Cruz Bikes
893,2017-11-30,1276,4,2017-12-03,2017-12-02,Marcelene,Baldwin Bikes
227,2017-12-01,1277,4,2017-12-04,2017-12-02,Marcelene,Baldwin Bikes
980,2017-12-01,1278,4,2017-12-02,2017-12-04,Venita,Baldwin Bikes
1014,2017-12-01,1279,4,2017-12-04,2017-12-03,Marcelene,Baldwin Bikes
123,2017-12-01,1280,4,2017-12-03,2017-12-03,Layla,Rowlett Bikes
1060,2017-12-02,1281,4,2017-12-05,2017-12-05,Marcelene,Baldwin Bikes
320,2017-12-03,1282,4,2017-12-05,2017-12-05,Marcelene,Baldwin Bikes
85,2017-12-04,1283,4,2017-12-07,2017-12-07,Venita,Baldwin Bikes
128,2017-12-04,1284,4,2017-12-06,2017-12-07,Venita,Baldwin Bikes
262,2017-12-04,1285,4,2017-12-07,2017-12-07,Venita,Baldwin Bikes
1033,2017-12-04,1286,4,2017-12-07,2017-12-06,Venita,Baldwin Bikes
279,2017-12-07,1287,4,2017-12-10,2017-12-09,Genna,Santa Cruz Bikes
778,2017-12-07,1288,4,2017-12-10,2017-12-09,Layla,Rowlett Bikes
1292,2017-12-08,1289,4,2017-12-11,2017-12-10,Genna,Santa Cruz Bikes
967,2017-12-08,1290,4,2017-12-10,2017-12-10,Marcelene,Baldwin Bikes
1284,2017-12-09,1291,4,2017-12-11,2017-12-12,Marcelene,Baldwin Bikes
285,2017-12-10,1292,4,2017-12-13,2017-12-11,Marcelene,Baldwin Bikes
1401,2017-12-10,1293,4,2017-12-12,2017-12-11,Venita,Baldwin Bikes
947,2017-12-11,1294,4,2017-12-13,2017-12-14,Mireya,Santa Cruz Bikes
37,2017-12-11,1295,4,2017-12-12,2017-12-14,Venita,Baldwin Bikes
231,2017-12-14,1296,4,2017-12-17,2017-12-15,Genna,Santa Cruz Bikes
108,2017-12-14,1297,4,2017-12-17,2017-12-16,Marcelene,Baldwin Bikes
533,2017-12-14,1298,4,2017-12-17,2017-12-16,Layla,Rowlett Bikes
1216,2017-12-15,1299,4,2017-12-18,2017-12-16,Mireya,Santa Cruz Bikes
824,2017-12-15,1300,4,2017-12-17,2017-12-17,Marcelene,Baldwin Bikes
1088,2017-12-16,1301,4,2017-12-19,2017-12-19,Genna,Santa Cruz Bikes
322,2017-12-16,1302,4,2017-12-18,2017-12-19,Venita,Baldwin Bikes
878,2017-12-16,1303,4,2017-12-19,2017-12-18,Venita,Baldwin Bikes
1409,2017-12-16,1304,4,2017-12-17,2017-12-17,Marcelene,Baldwin Bikes
257,2017-12-17,1305,4,2017-12-19,2017-12-18,Venita,Baldwin Bikes
28,2017-12-20,1306,4,2017-12-21,2017-12-22,Marcelene,Baldwin Bikes
1384,2017-12-22,1307,4,2017-12-23,2017-12-25,Mireya,Santa Cruz Bikes
713,2017-12-22,1308,4,2017-12-24,2017-12-24,Venita,Baldwin Bikes
